,ID,ParentID,Timestamp,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_size,Sentiment,Confidence
2003,Ugx7VY1NI20JlfZ7frl4AaABAg,,2023-12-23T18:03:59Z,@TCLwandouyou,"Christmas eve tetap streaming ya guys🎉







Aku nonton lagi  pada 20empat desember 2O23,  selamat musim dingin, mari beat  sampai 100 jeti",0,0,2023-12-23T18:03:59Z,"Christmas eve tetap streaming ya guys Aku nonton lagi pada 20empat desember 2O23, selamat musim dingin, mari beat sampai 100 jeti",148,neutral,0.6844868063926697
2006,UgzOCz3RHLpn-UC5yMt4AaABAg,,2023-12-23T16:48:43Z,@Syabni17,Ga bosen bosen woi denger nih lagu 😋😋😋,0,0,2023-12-23T16:48:43Z,Ga bosen bosen woi denger nih lagu,38,positive,0.9913826584815979
2007,Ugw-BQy6XmXEaiqRkBB4AaABAg,,2023-12-23T16:48:37Z,@Syabni17,Ga bosen bosen woi denger nih lagu 😋😋😋,0,0,2023-12-23T16:48:37Z,Ga bosen bosen woi denger nih lagu,38,positive,0.9913826584815979
2008,UgwihcLYeDyn_Nas8XN4AaABAg,,2023-12-23T16:48:23Z,@Syabni17,Ga bosen bosen woi denger nih lagu 😋😋😋,0,0,2023-12-23T16:48:23Z,Ga bosen bosen woi denger nih lagu,38,positive,0.9913826584815979
2009,UgyA-sq063uHCFN2O9h4AaABAg,,2023-12-23T16:48:11Z,@Syabni17,Ga bosen bosen woi denger nih lagu 😋😋😋,0,0,2023-12-23T16:48:11Z,Ga bosen bosen woi denger nih lagu,38,positive,0.9913826584815979
2010,Ugxoh5Eett0HSDb563J4AaABAg,,2023-12-23T16:48:03Z,@Syabni17,Ga bosen bosen woi denger nih lagu 😋😋😋,0,0,2023-12-23T16:48:03Z,Ga bosen bosen woi denger nih lagu,38,positive,0.9913826584815979
2011,UgznkHfyn3vA4CXwvy54AaABAg,,2023-12-23T12:52:32Z,@resturestu3700,Ashel cantik banget,0,0,2023-12-23T12:52:32Z,Ashel cantik banget,19,positive,0.9961907863616943
2012,UgzPiMmqihQ6_zxadD54AaABAg,,2023-12-23T12:18:39Z,@myuzs,anjimp,0,0,2023-12-23T12:18:39Z,anjimp,6,negative,0.9892305731773376
2014,UgwDSoipmVXqGyrO-Fl4AaABAg,,2023-12-23T06:57:50Z,@afriandi2404,Wah parah sih kece banget keren gokil❤,0,0,2023-12-23T06:57:50Z,Wah parah sih kece banget keren gokil,38,positive,0.9327664971351624
2021,UgybCIYQHRHhIgWDEu14AaABAg,,2023-12-23T02:58:23Z,@Onyourr_jazzlyyn,"Marsha ihh,😭😭😭",0,0,2023-12-23T02:58:23Z,"Marsha ihh,",14,neutral,0.9901131391525269
2022,UgwL1uoIU795hDO6YRN4AaABAg,,2023-12-23T01:51:06Z,@saifulrizky5733,Waduh,0,0,2023-12-23T01:51:06Z,Waduh,5,negative,0.9962390661239624
2023,UgwovLSRNmDO3bDu6Qp4AaABAg,,2023-12-23T00:34:19Z,@RanggaSound,Baguss bangetttt,0,0,2023-12-23T00:34:19Z,Baguss bangetttt,16,positive,0.9965296387672424
2025,UgwKvDmiye8cpYYhQHV4AaABAg,,2023-12-22T14:17:13Z,@TCLwandouyou,"Sankyou Shani untuk selama di jkt48. Tetap streaming ya guys🎉







Aku nonton lagi  pada 21 desember 2O23,  selamat gugur, mari beat  sampai 100 jeti",0,0,2023-12-22T14:17:13Z,"Sankyou Shani untuk selama di jkt48. Tetap streaming ya guys Aku nonton lagi pada 21 desember 2O23, selamat gugur, mari beat sampai 100 jeti",159,neutral,0.7183590531349182
2026,UgwErQSUtnB2B0RwlAx4AaABAg,,2023-12-22T14:10:35Z,@iqbalhendrico1751,astagfirullah hal adzim,0,0,2023-12-22T14:10:35Z,astagfirullah hal adzim,23,negative,0.967322587966919
2027,Ugz0nxw4TwyXdw33bBx4AaABAg,,2023-12-22T11:02:24Z,@rohayatihayati3115,Lagu ajakan lesbong Tah?,0,0,2023-12-22T11:02:24Z,Lagu ajakan lesbong Tah?,24,negative,0.8047179579734802
2030,UgzXWHyOZ48Czzt-Ssl4AaABAg,,2023-12-22T06:52:36Z,@iwangunawan6798,Soundnya mirip ending captain tsubasa 2018 bjirr😅,0,0,2023-12-22T06:52:36Z,Soundnya mirip ending captain tsubasa 2018 bjirr,49,negative,0.37708088755607605
2033,UgzNHpxBeHaUdjdkoYt4AaABAg,,2023-12-22T04:45:14Z,@indriyani2769,"Malam ini rahasia ya
Kamu tak boleh bilang siapa-siapa
Datang ke sini juga rahasia
Terus sekarang mau apa?
Ah, di cahaya bulan (Misterius)
Ah, awan menghiasi (Mengundang)
Ayo ke sini
Apakah yang kau mau?
Ke taman bunga para gadis
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam
Aku tak biasa punya rahasia
Nanti pasti 'kan dimarahi mama
Rahasia bukanlah masalah
Nikmati sajalah saat ini
Ah, bunga yang tak pernah (Aku lihat)
Ah, aromanya itu (Manisnya)
Jangan menggodaku
Akan aku ajari
Di taman bunga para gadis
Cinta itu 'kan selalu immoral
Hei (Hei)
Bibir yang mulai mendekat
Tidak boleh (Ah, boleh lah)
Jangan ah (Ih, lucunya)
Kita telah melewati
Batasnya dan saling mencinta
Sudah (Sudah)
Nafas pun menjadi panjang
Panas sekali (Insting ini)
Menakutkan (Menyerahlah)
Sari bunga dan kupu-kupu malam
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam",0,0,2023-12-22T04:45:14Z,"Malam ini rahasia ya Kamu tak boleh bilang siapa-siapa Datang ke sini juga rahasia Terus sekarang mau apa? Ah, di cahaya bulan (Misterius) Ah, awan menghiasi (Mengundang) Ayo ke sini Apakah yang kau mau? Ke taman bunga para gadis Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam Aku tak biasa punya rahasia Nanti pasti 'kan dimarahi mama Rahasia bukanlah masalah Nikmati sajalah saat ini Ah, bunga yang tak pernah (Aku lihat) Ah, aromanya itu (Manisnya) Jangan menggodaku Akan aku ajari Di taman bunga para gadis Cinta itu 'kan selalu immoral Hei (Hei) Bibir yang mulai mendekat Tidak boleh (Ah, boleh lah) Jangan ah (Ih, lucunya) Kita telah melewati Batasnya dan saling mencinta Sudah (Sudah) Nafas pun menjadi panjang Panas sekali (Insting ini) Menakutkan (Menyerahlah) Sari bunga dan kupu-kupu malam Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam",1319,neutral,0.0
2034,Ugw4MImTdO0eJG6SyY54AaABAg,,2023-12-22T04:38:03Z,@pablokoten516,Gila gue nanton sampe deng deng an,0,0,2023-12-22T04:38:03Z,Gila gue nanton sampe deng deng an,34,negative,0.9937793612480164
2036,UgwDxWmAgGnPnUBY1Qh4AaABAg,,2023-12-22T02:10:51Z,@ikiris7237,Wah 🗿,0,0,2023-12-22T02:10:51Z,Wah,5,positive,0.9468052387237549
2037,UgyYEL9a3WCb5SnVIVB4AaABAg,,2023-12-22T01:34:05Z,@handypratama3414,"Buat yang ga asing sma lagu nya kek ""lagu baru tahun ini ko keknya familiar"".. Yaa ini lagu theater dari tahun 2018😂",0,0,2023-12-22T01:34:05Z,"Buat yang ga asing sma lagu nya kek ""lagu baru tahun ini ko keknya familiar"".. Yaa ini lagu theater dari tahun 2018",116,positive,0.9807995557785034
2038,UgxLs5pJVDw71-uOTKN4AaABAg,,2023-12-22T00:37:26Z,@Arka327,Kya India co,0,0,2023-12-22T00:37:26Z,Kya India co,12,negative,0.5736377835273743
2041,UgyS4p2ZBEFN3Kfj3814AaABAg,,2023-12-21T15:31:52Z,@Ddaew87,"3:08
Research purpose",0,0,2023-12-21T15:31:52Z,3:08 Research purpose,21,neutral,0.995421826839447
2043,UgwiWbKEJX5MPbstJSR4AaABAg,,2023-12-21T13:23:58Z,@IqbalRamadhan-j1i,"Sumpah, keren banget",0,0,2023-12-21T13:23:58Z,"Sumpah, keren banget",20,positive,0.9973065853118896
2044,Ugym9cLYqaHwhtpVTU94AaABAg,,2023-12-21T12:51:01Z,@ashkenazie_,Sebelum viral 1 juta viewer sekarang udah 3 juta aja,0,0,2023-12-21T12:51:01Z,Sebelum viral 1 juta viewer sekarang udah 3 juta aja,52,neutral,0.6481741070747375
2045,UgyxNjlBxFk_Tk2SSox4AaABAg,,2023-12-21T12:28:45Z,@prastowodiank1510,Yg snh48 malah endingnya ada yg mati,0,0,2023-12-21T12:28:45Z,Yg snh48 malah endingnya ada yg mati,36,negative,0.9895437955856323
2046,UgyrN9oCx5WLiCLfdi14AaABAg,,2023-12-21T12:06:51Z,@Syabni17,Balik lagi setelah dibawakin di konser 😭🥰,0,0,2023-12-21T12:06:51Z,Balik lagi setelah dibawakin di konser,41,negative,0.6939435005187988
2047,Ugy8dTgj-qLfWn67mPR4AaABAg,,2023-12-21T10:20:05Z,@ariesuhayanto1058,"Profesional semua
Sukses selalu jkt48",0,0,2023-12-21T10:20:05Z,Profesional semua Sukses selalu jkt48,37,positive,0.9887102246284485
2054,UgzoBekr1-f51cyaRb94AaABAg,,2023-12-21T08:20:36Z,@meryanjani2163,"Malam ini rahasia ya
Kamu tak boleh bilang siapa-siapa
Datang ke sini juga rahasia
Terus sekarang mau apa?
Ah, di cahaya bulan (Misterius)
Ah, awan menghiasi (Mengundang)
Ayo ke sini
Apakah yang kau mau?
Ke taman bunga para gadis
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam
Aku tak biasa punya rahasia
Nanti pasti 'kan dimarahi mama
Rahasia bukanlah masalah
Nikmati sajalah saat ini
Ah, bunga yang tak pernah (Aku lihat)
Ah, aromanya itu (Manisnya)
Jangan menggodaku
Akan aku ajari
Di taman bunga para gadis
Cinta itu 'kan selalu immoral
Hei (Hei)
Bibir yang mulai mendekat
Tidak boleh (Ah, boleh lah)
Jangan ah (Ih, lucunya)
Kita telah melewati
Batasnya dan saling mencinta
Sudah (Sudah)
Nafas pun menjadi panjang
Panas sekali (Insting ini)
Menakutkan (Menyerahlah)
Sari bunga dan kupu-kupu malam
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam",0,0,2023-12-21T08:21:31Z,"Malam ini rahasia ya Kamu tak boleh bilang siapa-siapa Datang ke sini juga rahasia Terus sekarang mau apa? Ah, di cahaya bulan (Misterius) Ah, awan menghiasi (Mengundang) Ayo ke sini Apakah yang kau mau? Ke taman bunga para gadis Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam Aku tak biasa punya rahasia Nanti pasti 'kan dimarahi mama Rahasia bukanlah masalah Nikmati sajalah saat ini Ah, bunga yang tak pernah (Aku lihat) Ah, aromanya itu (Manisnya) Jangan menggodaku Akan aku ajari Di taman bunga para gadis Cinta itu 'kan selalu immoral Hei (Hei) Bibir yang mulai mendekat Tidak boleh (Ah, boleh lah) Jangan ah (Ih, lucunya) Kita telah melewati Batasnya dan saling mencinta Sudah (Sudah) Nafas pun menjadi panjang Panas sekali (Insting ini) Menakutkan (Menyerahlah) Sari bunga dan kupu-kupu malam Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam",1319,neutral,0.0
2055,UgzZq1PkwzgXrEwrNU54AaABAg,,2023-12-21T08:06:03Z,@Jihnnllyy_16,Keren bjirrr bajunya langsung ganti,0,0,2023-12-21T08:06:03Z,Keren bjirrr bajunya langsung ganti,35,positive,0.9943958520889282
2058,UgzzPTOMCAZhYRr9QNd4AaABAg,,2023-12-21T02:06:02Z,@ayaitsmi7667,Selamat 3 jeti,0,0,2023-12-21T02:06:02Z,Selamat 3 jeti,14,positive,0.8171180486679077
2059,UgxTvdANdcasTfMppJB4AaABAg,,2023-12-21T01:35:02Z,@eldrann,KERENNN!!,0,0,2023-12-21T01:35:02Z,KERENNN!!,9,positive,0.9951809644699097
2060,UgxIJTL8jBYrwwqZOE14AaABAg,,2023-12-20T22:31:29Z,@LintangPurnama-z2y,Min aku lagi suka sama salah satu member 😅,0,0,2023-12-20T22:31:29Z,Min aku lagi suka sama salah satu member,42,positive,0.7112065553665161
2063,UgyQiCVxMQ44KgT5vEl4AaABAg,,2023-12-20T14:17:18Z,@alyazharifa8550,Omaygatt,0,0,2023-12-20T14:17:18Z,Omaygatt,8,positive,0.9272089004516602
2064,UgyiFodpl3I_QKMbEPR4AaABAg,,2023-12-20T12:56:16Z,@gugu-ez6jy,Udh 3jt aja nih,0,0,2023-12-20T12:56:16Z,Udh 3jt aja nih,15,neutral,0.8101142048835754
2065,Ugwbvz9B6E5q3gupqEp4AaABAg,,2023-12-20T12:02:50Z,@andrianseptianto2999,Freya hot banget,0,0,2023-12-20T12:02:50Z,Freya hot banget,16,positive,0.9928353428840637
2069,Ugxso5Yd5GZVarLDTHJ4AaABAg,,2023-12-20T10:09:37Z,@rifqiffdlkur,Kerenn,0,0,2023-12-20T10:09:37Z,Kerenn,6,positive,0.9957095384597778
2070,UgyyUlhvl3H0FGjlyq54AaABAg,,2023-12-20T10:09:27Z,@rifqiffdlkur,Kerennnn,0,0,2023-12-20T10:09:27Z,Kerennnn,8,positive,0.9970920085906982
2071,UgyMHTkm2Og75RHonqd4AaABAg,,2023-12-20T04:46:56Z,@Ristiaseo,Kerennn bangetttt 🎉🎉,0,0,2023-12-20T04:46:56Z,Kerennn bangetttt,20,positive,0.9969072937965393
2074,UgxAuv3DgFo70oXB5Ct4AaABAg,,2023-12-20T00:02:13Z,@pandpand8303,🤔,0,0,2023-12-20T00:02:13Z,,1,positive,0.9428655505180359
2077,Ugw45OsDMEvvyhdRWgN4AaABAg,,2023-12-19T13:05:03Z,@AnindiaNugroho-wu1om,gilaaaaaaa cakep bangetttt,0,0,2023-12-19T13:05:03Z,gilaaaaaaa cakep bangetttt,26,positive,0.9967643022537231
2079,UgzauCQjzIoVFNYbIdB4AaABAg,,2023-12-19T07:15:38Z,@roifdmitry1493,So epiccc,0,0,2023-12-19T07:15:38Z,So epiccc,9,positive,0.9886813163757324
2081,UgzBIH87u6uewTbpL794AaABAg,,2023-12-19T05:08:41Z,@YayahRohaeti-zi8fu,GK kayak magic 5 suaranya merdu merusak dunia. Perkenalkan aku fans JKT48,0,0,2023-12-19T05:08:41Z,GK kayak magic 5 suaranya merdu merusak dunia. Perkenalkan aku fans JKT48,73,negative,0.5253034234046936
2092,Ugz2aZlDCs-K4nZ3QcN4AaABAg,,2023-12-19T03:04:33Z,@ranggaaputraardiansyah5596,1:22,0,0,2023-12-19T03:04:33Z,1:22,4,neutral,0.8089718818664551
2094,UgyaYxvhgL5aUNLOqiB4AaABAg,,2023-12-19T01:59:01Z,@abindasaramban3262,konsep berkualitasnya bukan main,0,0,2023-12-19T01:59:01Z,konsep berkualitasnya bukan main,32,positive,0.9937909245491028
2095,Ugwsal242E9ASARM1ON4AaABAg,,2023-12-19T00:58:29Z,@rofeqahmad4505,"Freyaku ternodai, dah nggk polos lg 🥹🥹",0,0,2023-12-19T00:58:29Z,"Freyaku ternodai, dah nggk polos lg",38,negative,0.9963891506195068
2096,UgyIskcRfMSrRcP3gBJ4AaABAg,,2023-12-19T00:38:24Z,@kiiranaaoii,Gaperlu di jelasin..,0,0,2023-12-19T00:38:24Z,Gaperlu di jelasin..,20,negative,0.9914207458496094
2098,Ugx3VX6crcKtjukCYrp4AaABAg,,2023-12-18T18:57:46Z,@irsyadfebriansyah2014,Pingsan,0,0,2023-12-18T18:57:46Z,Pingsan,7,negative,0.9973978996276855
2099,UgyT2T5bEBBriBIYsNp4AaABAg,,2023-12-18T18:20:20Z,@anggiutami7393,Takut bgt bjir,0,0,2023-12-18T18:20:20Z,Takut bgt bjir,14,negative,0.9975716471672058
2100,UgwqVGd4kSX6G2XjZnt4AaABAg,,2023-12-18T18:18:52Z,@anggiutami7393,Waduh ko gitu,0,0,2023-12-18T18:18:52Z,Waduh ko gitu,13,negative,0.996565043926239
2101,UgxxtwXd1WTSy160-jh4AaABAg,,2023-12-18T18:14:53Z,@anggiutami7393,Ga bahaya ta?,0,0,2023-12-18T18:14:53Z,Ga bahaya ta?,13,negative,0.606052577495575
2102,UgyptfF2gZJXkXeHZ-B4AaABAg,,2023-12-18T17:16:59Z,@abindasaramban3262,Merinding asli,0,0,2023-12-18T17:16:59Z,Merinding asli,14,negative,0.7018154859542847
2104,Ugz5k4yRJXvpw-xNved4AaABAg,,2023-12-18T15:59:56Z,@nikenapriyanti0476,Freya cantik bet ahahahahaha cantikk tolong,0,0,2023-12-18T15:59:56Z,Freya cantik bet ahahahahaha cantikk tolong,43,positive,0.6378427743911743
2105,UgweFsTK3iYcRCJNcKB4AaABAg,,2023-12-18T15:09:44Z,@Ebbyan666,Abis nntn yg ver konser jd pen rewatch😂,0,0,2023-12-18T15:09:44Z,Abis nntn yg ver konser jd pen rewatch,39,negative,0.9578997492790222
2110,UgxaI91HCzMNRLHktsV4AaABAg,,2023-12-18T13:15:14Z,@mala-tq6zx,Bagus banget lagu nya😄😄😄😄😄😄😄😆😆,0,0,2023-12-18T13:15:14Z,Bagus banget lagu nya,30,positive,0.9965498447418213
2122,UgyGjgID6coGFmpOjz14AaABAg,,2023-12-18T03:28:40Z,@alfan5308,lgbt,0,0,2023-12-18T03:28:40Z,lgbt,4,negative,0.993598461151123
2125,Ugw_kCtwECYZ4ZsH7xR4AaABAg,,2023-12-17T13:43:44Z,@fayy82,"Wow,nice bgtt",0,0,2023-12-17T13:43:44Z,"Wow,nice bgtt",13,positive,0.9900522828102112
2126,Ugx2rr-rdMXGa_eW2QF4AaABAg,,2023-12-17T08:11:31Z,@kadalkomplek5819,semangat untuk kaka2   jkt48,0,0,2023-12-17T08:11:31Z,semangat untuk kaka2 jkt48,28,positive,0.9209767580032349
2127,UgwNJwUGJmKemeTI51N4AaABAg,,2023-12-17T07:31:04Z,@Only_muthee,Wahhh gila keren bangetttt🎉,0,0,2023-12-17T07:31:04Z,Wahhh gila keren bangetttt,27,positive,0.9963104128837585
2138,UgwRVibPuTdF_XIwVv54AaABAg,,2023-12-16T11:54:03Z,@dwikikurniawan1851,Myan intens tapi aku faham kok keren sih  ni clip,0,0,2023-12-16T11:54:03Z,Myan intens tapi aku faham kok keren sih ni clip,49,positive,0.9597744345664978
2139,UgwH5wrlvNcVrBIJUpJ4AaABAg,,2023-12-16T11:52:38Z,@dwikikurniawan1851,Faham kok,0,0,2023-12-16T11:52:38Z,Faham kok,9,positive,0.9862785935401917
2144,Ugx5_9rfuKyKeYAbGrV4AaABAg,,2023-12-15T14:28:27Z,@TCLwandouyou,"Push Marsha lagi. Tetap streaming ya guys🎉







Aku nonton lagi  pada 13 desember 2O23,  selamat gugur, mari beat  sampai 100 jeti",0,0,2023-12-15T14:28:52Z,"Push Marsha lagi. Tetap streaming ya guys Aku nonton lagi pada 13 desember 2O23, selamat gugur, mari beat sampai 100 jeti",140,neutral,0.8817647099494934
2145,UgweT4_R9toXM0ktAlJ4AaABAg,,2023-12-15T09:43:42Z,@W.O.M.M,Mendadak dadi fans e JKT48 🗿,0,0,2023-12-15T09:43:42Z,Mendadak dadi fans e JKT48,28,neutral,0.9420643448829651
2146,UgwcxSyIlxct9KBGnN94AaABAg,,2023-12-15T07:19:16Z,@FUDAN-ml7ef,Berbakat menjadi orang India,0,0,2023-12-15T07:19:16Z,Berbakat menjadi orang India,28,positive,0.9714825749397278
2154,UgyEoNuMfNz9Zo9AbOB4AaABAg,,2023-12-14T11:57:26Z,@gugu-ez6jy,Gak kerasa udh mau 3 jeti aja,0,0,2023-12-14T11:57:26Z,Gak kerasa udh mau 3 jeti aja,29,negative,0.9401656985282898
2155,UgxwGZKV0BZiCIcd8sN4AaABAg,,2023-12-14T10:14:56Z,@JessicaRivaniPutri,"gakuat, mv paling bahaya inimahhhhh🥲🥲🥲🥲",0,0,2023-12-14T10:14:56Z,"gakuat, mv paling bahaya inimahhhhh",39,negative,0.9967948794364929
2156,Ugxf-kK2mWvmKPNOn9F4AaABAg,,2023-12-13T11:03:24Z,@raffarukilah2699,Ini cakepp,0,0,2023-12-13T11:03:24Z,Ini cakepp,10,positive,0.9945277571678162
2157,Ugx8zTzPAXnQtOpVO4N4AaABAg,,2023-12-13T10:56:33Z,@raffarukilah2699,Makna lagu ini apa ya,0,0,2023-12-13T10:56:33Z,Makna lagu ini apa ya,21,negative,0.7509283423423767
2159,Ugy7DlTWfzZMecnPmat4AaABAg,,2023-12-13T05:20:28Z,@Naufalshiddiq9,❤❤❤❤❤❤,0,0,2023-12-13T05:20:28Z,,6,positive,0.9428655505180359
2160,UgwVqYeNrBwuUjeh6u54AaABAg,,2023-12-13T02:54:14Z,@alifgamingvn6265,Oh semangat,0,0,2023-12-13T02:54:14Z,Oh semangat,11,positive,0.9552430510520935
2161,UgwM1ww9q5pvhHOO4BF4AaABAg,,2023-12-12T18:58:57Z,@aldoprasetyo17,aaaa pen nyipok marshaaaa,0,0,2023-12-12T18:58:57Z,aaaa pen nyipok marshaaaa,25,negative,0.9948785305023193
2162,UgzhgKTy94CCbhGqb_R4AaABAg,,2023-12-12T18:12:48Z,@TCLwandouyou,"Push Marsha. Tetap streaming ya guys🎉







Aku nonton lagi  pada 12 desember 2O23,  selamat gugur, mari beat  sampai 100 jeti",0,0,2023-12-12T18:12:48Z,"Push Marsha. Tetap streaming ya guys Aku nonton lagi pada 12 desember 2O23, selamat gugur, mari beat sampai 100 jeti",135,neutral,0.8992292881011963
2163,UgzrMuexWoF9LmZ7BcB4AaABAg,,2023-12-12T11:15:49Z,@marishafano9176,Freya tu emg cantik,0,0,2023-12-12T11:15:49Z,Freya tu emg cantik,19,positive,0.9903478622436523
2164,UgzX6IjIO873GHDvUiJ4AaABAg,,2023-12-12T11:02:31Z,@asepsulaeman4675,Ga bahaya tah?,0,0,2023-12-12T11:02:31Z,Ga bahaya tah?,14,negative,0.8677096366882324
2166,UgyAtCtql0LjUpNknNt4AaABAg,,2023-12-12T04:10:57Z,@DoniRoyan,Bg udah bg. Gak kuat liat oshi gua digilir:'(,0,0,2023-12-12T04:10:57Z,Bg udah bg. Gak kuat liat oshi gua digilir:'(,45,negative,0.9889467358589172
2167,UgzYEJTAo3H1E-MYS_F4AaABAg,,2023-12-11T18:20:48Z,@TCLwandouyou,"Capai 100jeti viewers bisa gak? Tetap streaming ya guys🎉







Aku nonton lagi  pada 11 desember 2O23,  selamat gugur, mari beat  sampai 100 jeti",0,0,2023-12-11T18:20:48Z,"Capai 100jeti viewers bisa gak? Tetap streaming ya guys Aku nonton lagi pada 11 desember 2O23, selamat gugur, mari beat sampai 100 jeti",154,neutral,0.7322630882263184
2170,Ugw1Q3MWLCTfYX6BwfR4AaABAg,,2023-12-11T09:00:26Z,@Fr3ebies,buset,0,0,2023-12-11T09:00:26Z,buset,5,negative,0.9937538504600525
2171,UgysdXjkQJJRDNssU294AaABAg,,2023-12-11T05:30:58Z,@natanaelrenggalis5718,"dulu warna putih bang tak ganas,
sekarang ganti warna merah bang mantap",0,0,2023-12-11T05:30:58Z,"dulu warna putih bang tak ganas, sekarang ganti warna merah bang mantap",71,positive,0.9740687608718872
2172,Ugy9s-337bNQNWiOkYt4AaABAg,,2023-12-10T17:18:33Z,@TCLwandouyou,"Marsha itu idol. Tetap streaming ya guys🎉







Aku nonton lagi  pada 10 desember 2O23,  selamat gugur, mari beat  sampai 100 jeti",0,0,2023-12-10T17:18:33Z,"Marsha itu idol. Tetap streaming ya guys Aku nonton lagi pada 10 desember 2O23, selamat gugur, mari beat sampai 100 jeti",139,neutral,0.6925359964370728
2173,Ugwx7IB51TgHSPhtNvF4AaABAg,,2023-12-10T14:00:25Z,@Trisnacool,Suara freya nya candu min,0,0,2023-12-10T14:00:25Z,Suara freya nya candu min,25,positive,0.5583651661872864
2174,UgxrWvQ8I1JuGVc60Jl4AaABAg,,2023-12-10T11:04:02Z,@bagoestirto5403,Freya :akan aku ajari 😂,0,0,2023-12-10T11:04:02Z,Freya :akan aku ajari,23,neutral,0.9822545647621155
2176,UgyQlTiBB6A1vmqrKkN4AaABAg,,2023-12-10T03:09:27Z,@indahsasoe,astaghfirullah,0,0,2023-12-10T03:09:27Z,astaghfirullah,14,negative,0.9818283915519714
2178,UgxxYdnfl8_U6FPdEX14AaABAg,,2023-12-08T19:37:29Z,@salanacitra5951,"Sumpah disini Marsya cakep banget col,cantik pokonya debes deh buat JKT48",0,0,2023-12-08T19:37:29Z,"Sumpah disini Marsya cakep banget col,cantik pokonya debes deh buat JKT48",73,positive,0.9968736171722412
2179,Ugy-G0QjK96JGoXZWdR4AaABAg,,2023-12-08T18:02:08Z,@TCLwandouyou,"Shani . Tetap streaming ya guys🎉







Aku nonton lagi  pada 8 desember 2O23,  selamat gugur, mari beat  sampai 100 jeti",0,0,2023-12-08T18:02:08Z,"Shani . Tetap streaming ya guys Aku nonton lagi pada 8 desember 2O23, selamat gugur, mari beat sampai 100 jeti",129,neutral,0.8942263722419739
2180,Ugy8yiIbeNVNMC23Rlt4AaABAg,,2023-12-07T19:22:18Z,@TCLwandouyou,"Seler. Tetap streaming ya guys🎉







Aku nonton lagi  pada 7 desember 2O23,  selamat gugur, mari beat  sampai 100 jeti",0,0,2023-12-07T19:22:18Z,"Seler. Tetap streaming ya guys Aku nonton lagi pada 7 desember 2O23, selamat gugur, mari beat sampai 100 jeti",128,neutral,0.8584044575691223
2181,Ugzq2XpuaMCmqlXuyBh4AaABAg,,2023-12-07T11:38:44Z,@Sharoroun,ACELLLLL,0,0,2023-12-07T11:38:44Z,ACELLLLL,8,positive,0.9160600900650024
