ID,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_clean_words,Sentiment_score,Sentiment
Ugwh6KztouDUbkS8sdJ4AaABAg,@christoffelmarselpatandung1416,Keren A.B.I.S,1,0,2023-03-14T16:58:29Z,Keren A.B.I.S,keren habis,2,positive
UgzUiJClCZmOsa2qM4F4AaABAg,@rafimuhammad9709,Good Job semua kru dan member🫡,1,0,2023-03-14T16:57:57Z,Good Job semua kru dan member,good job kru member,1,positive
Ugz03sUfjM9DV0w5_rZ4AaABAg,@fahrisahputrasayangfiony,Trending no 1 yuk,1,0,2023-03-14T16:57:34Z,Trending no 1 yuk,trend yuk,0,neutral
UgxclixL8QqtiWURhUJ4AaABAg,@guitarx149,Keren banget,1,0,2023-03-14T16:48:21Z,Keren banget,keren banget,1,positive
UgxSovtkLJfOxHOLBbV4AaABAg,@MasonTurkamto,Faififuwasweswos tontonlah sesuai umur anda dan keluarga anda. 🙏,1,0,2023-03-14T16:46:00Z,Faififuwasweswos tontonlah sesuai umur anda dan keluarga anda.,faififuwasweswos tontonlah sesuai umur keluarga,1,positive
UgxvCrj8dG1P7IG3e8x4AaABAg,@nama_nana5,"Report this video, underage",1,0,2023-03-14T16:36:24Z,"Report this video, underage",report video underage,0,neutral
UgwB7mg2RvlUs4Ot0VB4AaABAg,@Peraya_Lertprasert,Tim kalong siap,1,0,2023-03-14T16:27:04Z,Tim kalong siap,tim kalong,0,neutral
UgzgM_JKi6QF0W33p094AaABAg,@teguhmamonto662,Skin Lou Yi meresahkan,1,0,2023-03-14T16:24:29Z,Skin Lou Yi meresahkan,skin lou yi meresahkan,-1,negative
UgxXDt5JO4uHVZcQX5J4AaABAg,@xxyofxxxcxopx8599,Keren,1,0,2023-03-14T16:23:46Z,Keren,keren,1,positive
UgzQRpqTG75HyEONjZJ4AaABAg,@surya_di16,berani banget videonya,1,0,2023-03-14T16:09:59Z,berani banget videonya,berani banget videonya,1,positive
UgwhL09TCYC8oB3afk14AaABAg,@tommyachmad5042,Rilis di waktu yang tdk tepat,1,0,2023-03-14T16:09:35Z,Rilis di waktu yang tdk tepat,rilis tidak,-1,negative
Ugwn26HWqveEwHzNmh94AaABAg,@viiralviral9191,Gangerti,1,0,2023-03-14T16:04:24Z,Gangerti,gangerti,0,neutral
UgyXqh17f0Jse3_mO1t4AaABAg,@alvitozidanramadani208,400k views soon,1,0,2023-03-14T15:51:12Z,400k views soon,ke views soon,0,neutral
UgzLtr9A8v9hOKk2obt4AaABAg,@casharieclaire,1:06,1,0,2023-03-14T15:42:32Z,1:06,,0,neutral
Ugz88aKfKq0G6FE052R4AaABAg,@ernaisq,3:34 🔥🔥🔥,1,0,2023-03-14T13:26:42Z,3:34,,0,neutral
Ugwa0HCjgYvVO4AB6_54AaABAg,@avdarged2548,Jeketi semangking wanggy,1,0,2023-03-14T13:25:49Z,Jeketi semangking wanggy,jeketi semangking wanggy,0,neutral
Ugy8E3kO7ggIGH1ZApp4AaABAg,@mulyanidwisetianingrum1172,mantap dikit lagi 300k,1,0,2023-03-14T13:25:31Z,mantap dikit lagi 300k,mantap dikit ke,0,neutral
UgzGEJG9XAmxYuk2f-94AaABAg,@faridadrifan4516,gaada lawannn,1,0,2023-03-14T13:13:36Z,gaada lawannn,tidak ada uang lawan,-2,negative
UgxBw-yONZNZ9ZpiN7h4AaABAg,@hutauruklisman,"Trendingkannn,bisaaa weee",1,0,2023-03-14T13:10:53Z,"Trendingkannn,bisaaa weee",trendingkanbisa we,0,neutral
UgwOpfmonNlJCshzMHp4AaABAg,@SellaAnnisaAnatasiya,Adeknya gak ada dialog,1,0,2023-03-14T13:07:56Z,Adeknya gak ada dialog,adeknya dialog,0,neutral
UgwMdqZVzTgoX9H5NmN4AaABAg,@rifanjungranga2733,Puas pakek bangget 😍😍 tanks Jot,1,0,2023-03-14T13:07:43Z,Puas pakek bangget tanks Jot,puas pakek bangget tanks jot,1,positive
UgzbXa1gopLcPr_X6IB4AaABAg,@anisaryanii,Kerenn bngtt,1,0,2023-03-14T13:07:39Z,Kerenn bngtt,kerenn bngtt,0,neutral
UgzIKresLr8c2bfo2j14AaABAg,@shuteye5713,"marsha, good job!!!!",1,0,2023-03-14T13:06:58Z,"marsha, good job!!!!",marsha good job,1,positive
Ugyb_FGBFCOd0ZIF88h4AaABAg,@farhanfikri390,siapppp,1,0,2023-03-14T13:05:54Z,siapppp,siap,1,positive
UgzK1bJEPzzvgw25A1R4AaABAg,@fahrisahputrasayangfiony,Gax ada komentar bott y,1,0,2023-03-14T12:39:40Z,Gax ada komentar bott y,gax komentar bott,0,neutral
UgyKdQ4zslZPHdeVzz94AaABAg,@syarhid6727,aduh roro itu sprtinya kena deh cup cup nya,1,0,2023-03-14T12:38:33Z,aduh roro itu sprtinya kena deh cup cup nya,aduh roro sprtinya kena deh cup cup,0,neutral
UgziYJShq9xQ2Mc26-V4AaABAg,@kangaher8124,Veryyy niceeeeee,1,0,2023-03-14T12:37:02Z,Veryyy niceeeeee,very nice,1,positive
Ugw1IyGRjeOLeOAO5Kl4AaABAg,@agussuwandisuwandi455,Katrina calon bintang jkt 48 terkenal,1,0,2023-03-14T12:35:55Z,Katrina calon bintang jkt 48 terkenal,katrina calon bintang jkt terkenal,1,positive
UgyPp88Te9f8qpNkOYR4AaABAg,@salsilsulselsol6456,Timur tengah gitu konsepnya omg so cool ..kathrin cantik bngert,1,0,2023-03-14T12:34:48Z,Timur tengah gitu konsepnya omg so cool ..kathrin cantik bngert,timur gitu konsepnya omg cool kathrin cantik bngert,1,positive
UgzPEUezu_7SU0dj_wx4AaABAg,@sharktooth5401,"Ngeri² sedap ya mv nya 🤣
Nyerempet² kiss",1,0,2023-03-14T12:32:31Z,Ngeri sedap ya mv nya Nyerempet kiss,ngeri sedap mv nyerempet kiss,-1,negative
UgxDXVeRslNRcv8Xy8h4AaABAg,@npc_2501,This is 🔥😵,1,0,2023-03-14T12:31:16Z,This is,,0,neutral
UgzBFvGDkVRgb73YpIt4AaABAg,@マノバンリサ,BUSET TRENDINGGG ☺☝🏻,1,0,2023-03-14T12:29:10Z,BUSET TRENDINGGG,buset trending,0,neutral
UgxxhKXuAw4AVQN9EE54AaABAg,@wildannurtsani9817,"Waduh, konsepnya agak laen sih ini",1,0,2023-03-14T12:08:06Z,"Waduh, konsepnya agak laen sih ini",konsepnya laen,0,neutral
UgxZeWFA2ld3K2UvADx4AaABAg,@funfactanime5547,Anjay promosi lghdtv terselubung,1,0,2023-03-14T12:07:53Z,Anjay promosi lghdtv terselubung,anjay promosi lghdtv terselubung,-1,negative
Ugz4fMpKadgNUoMUHlp4AaABAg,@Almaydaaa,USTADZ LIAT USTADZ,1,0,2023-03-14T12:07:27Z,USTADZ LIAT USTADZ,ustadz lihat ustadz,0,neutral
UgzZWuiEGDYO6_RUYEZ4AaABAg,@cariuang7366,"gabungan mulan jamila sama the virgin nih, berani juga konsepnya gud luck",1,0,2023-03-14T11:55:15Z,"gabungan mulan jamila sama the virgin nih, berani juga konsepnya gud luck",gabungan mulan jamila virgin ini berani konsepnya gud luck,1,positive
UgziYHRYk4BZHVxqIqZ4AaABAg,@bagussantoso3415,Ini mulan Jameela ya?,1,0,2023-03-14T11:37:42Z,Ini mulan Jameela ya?,mulan jameela,0,neutral
UgzRUtzT8DW91eUJM0h4AaABAg,@samuelsimarmata1919,Marsha IMBA,1,0,2023-03-14T11:30:00Z,Marsha IMBA,marsha jago sekali,0,neutral
UgyWntQk8OuaQEdJOz14AaABAg,@rryeii9243,Ini kayak pakaian suku ashina ya atau India?,1,0,2023-03-14T11:05:42Z,Ini kayak pakaian suku ashina ya atau India?,kayak pakaian suku ashina india,0,neutral
UgyQyXYkhnZDfLpJuTl4AaABAg,@boyaries3297,Wkwkwk,1,0,2023-03-14T10:57:27Z,Wkwkwk,tertawa,0,neutral
UgyrYrZ3_jYudXdJXcd4AaABAg,@nazmamantuka4216,sampe trending njirrr,1,0,2023-03-14T10:54:22Z,sampe trending njirrr,sampai trend njir,0,neutral
UgwiD9LrcumTbTqWg6F4AaABAg,@rizkyhadipradana9772,Aduh acey ku 😍😍😍,1,0,2023-03-14T10:49:03Z,Aduh acey ku,aduh acey,0,neutral
Ugxcp9kqfLrNQrUHc8R4AaABAg,@gitosulistio4645,Why why why,1,0,2023-03-14T10:48:23Z,Why why why,,0,neutral
Ugy8q3-DKQQwnsOFObN4AaABAg,@boyaries3297,Buset udah 8k aja yang komen.wkwk,1,0,2023-03-14T10:46:22Z,Buset udah 8k aja yang komen.wkwk,buset sudah ke saja komenwkwk,0,neutral
UgxspuVl5Zx-dx9MNVR4AaABAg,@FauzanRezki-vs4cs,"wah, new era.. campaign L banget..",1,0,2023-03-14T10:46:02Z,"wah, new era.. campaign L banget..",new era campaign l banget,1,positive
UgzO_iTIl3D-Xr9_gZt4AaABAg,@appharel,Apalagi Deket bulan puasa malah konsepnya begini wkwkw. Tolol yg bikin. Sutradaranya suka nonton bokep lesbi kali ya.,1,0,2023-03-14T10:42:38Z,Apalagi Deket bulan puasa malah konsepnya begini wkwkw. Tolol yg bikin. Sutradaranya suka nonton bokep lesbi kali ya.,deket puasa konsepnya wkwkw tolol yang bikin sutradaranya suka nonton porno lesbi kali,-1,negative
UgwNdRRaxW09avidlGN4AaABAg,@laksanardie,menyambut bulan puasa 🔥🔥🔥🔥,1,0,2023-03-14T10:41:28Z,menyambut bulan puasa,menyambut puasa,1,positive
Ugz2w5xVg7PpvRYhACF4AaABAg,@Ray-zg6fb,THE WAY I GASP,1,0,2023-03-14T10:27:48Z,THE WAY I GASP,way gasp,0,neutral
UgxT5QOzvN6B77s0JKR4AaABAg,@amongus4458,Rasa Marjan Adalah Rahasyanya,1,0,2023-03-14T10:11:39Z,Rasa Marjan Adalah Rahasyanya,marjan rahasyanya,0,neutral
UgxEC78j1ugMS80eMYB4AaABAg,@faisalmuhaidin1380,Tranding #8 wagelazeehhh,1,0,2023-03-14T10:06:04Z,Tranding #8 wagelazeehhh,tranding wagelazeeh,0,neutral
UgwYtW8p8jKW03F-_614AaABAg,@video.greace6213,`,1,0,2023-03-14T10:44:41Z,`,,0,neutral
UgxMDsbYIoL-Y0VtUul4AaABAg,@susiatilebay-sz4db,Wahhhhh,1,0,2023-03-14T09:56:30Z,Wahhhhh,wah,1,positive
UgzATuIjvmpftnmsbt54AaABAg,@sunny939p,Omo omo keren jkt48,1,0,2023-03-14T09:55:38Z,Omo omo keren jkt48,omo omo keren jkt48,1,positive
Ugw2EE4WX-Rig7E-lhZ4AaABAg,@minkymon,Wah ada nuansa Arab nya. Cocok nih buat event Ramadan 😁,1,0,2023-03-14T09:53:06Z,Wah ada nuansa Arab nya. Cocok nih buat event Ramadan,nuansa arab cocok ini event ramadan,1,positive
UgzOh1zkp03eC9Eq7u54AaABAg,@muhammadrafiassidiqassidiq5494,"Ayo semangat streaming nya guys udah trending 8 guys semangat dan ayo kita trending kandi Twitter, tiktok, dan youtube semangat semuanya🥳🥳🥳🥳🥳🥳",1,0,2023-03-14T09:49:51Z,"Ayo semangat streaming nya guys udah trending 8 guys semangat dan ayo kita trending kandi Twitter, tiktok, dan youtube semangat semuanya",ayo semangat streaming teman-teman sudah trend teman-teman semangat ayo trend kandi twitter tiktok youtube semangat,3,positive
UgyvyKecLafVqOze_kB4AaABAg,@paypaul2666,Gak bisa bilang astagfirullah tidak kuat,1,0,2023-03-14T09:49:25Z,Gak bisa bilang astagfirullah tidak kuat,bilang astagfirullah kuat,1,positive
UgzxrCXtT7AFITsgTUx4AaABAg,@nasirrudin3420,BLACK PING,1,0,2023-03-14T09:45:13Z,BLACK PING,black ping,0,neutral
UgyCTGvd31zWwHBvFMN4AaABAg,@nurdilah8658,Suara freya manis banget anjir,1,0,2023-03-14T09:43:04Z,Suara freya manis banget anjir,suara freya manis banget anjing,0,neutral
Ugy2VXUQ3Af2P3SogDV4AaABAg,@hafizmhd1703,goksssss,1,0,2023-03-14T09:26:23Z,goksssss,goks,0,neutral
Ugy4npm8_d9akAHlw014AaABAg,@bbscenez7357,MARSHAAAA LU GILAAAAA BANGET FAKK,1,0,2023-03-14T09:25:53Z,MARSHAAAA LU GILAAAAA BANGET FAKK,marsha kamu gila banget fakk,-1,negative
UgxsiCvea0mxBGXRGjN4AaABAg,@nursafa4643,Karya yang keren dan video klip nya bagus banget,1,0,2023-03-14T09:25:18Z,Karya yang keren dan video klip nya bagus banget,karya keren video klip bagus banget,3,positive
UgyFrHplDyGKi9o2Oup4AaABAg,@wisnuandriana1464,Trending 2 wots🎉,1,0,2023-03-14T09:18:43Z,Trending 2 wots,trend wots,0,neutral
Ugz4G5nl_tXBNwcNbRd4AaABAg,@4amgariskeras527,Ooo ini yg lagi rame ditwitter👀,1,0,2023-03-14T09:12:16Z,Ooo ini yg lagi rame ditwitter,o yang ramai ditwitter,-1,negative
Ugz1QWEKhhEBQA3znBJ4AaABAg,@tmywijaya,matinya aku liat JKT48 skrg,1,0,2023-03-14T09:11:55Z,matinya aku liat JKT48 skrg,matinya lihat jkt48 skrg,0,neutral
Ugwv-0h1c2S-mrvNmS14AaABAg,@naufalhamka8468,Agak laen,1,0,2023-03-14T09:01:44Z,Agak laen,laen,0,neutral
Ugw-hdUH9luMm-bPmll4AaABAg,@septianiwidiawati536,Konsepnya apa bgt dah,1,0,2023-03-14T08:54:14Z,Konsepnya apa bgt dah,konsepnya banget deh,0,neutral
Ugy9x0um723Mi-v41F94AaABAg,@nabilajees_9304,mantap jeketoy,1,0,2023-03-14T08:33:19Z,mantap jeketoy,mantap jeketoy,0,neutral
UgwA2lc-fEot7cVFcxZ4AaABAg,@HyperionLynx,FREYA IH MAEN NYOSOR AJA! 😅,1,0,2023-03-14T08:32:35Z,FREYA IH MAEN NYOSOR AJA!,freya ih main nyosor saja,-1,negative
UgyPpkBK5UYN7LN3zrJ4AaABAg,@laurentagunasimanjuntak9647,Apakah udah viral di tiktok?,1,0,2023-03-14T08:29:15Z,Apakah udah viral di tiktok?,sudah viral tiktok,0,neutral
UgzyOyD21QEETVH2OZZ4AaABAg,@riskypratama7052,Seventeen dong,1,0,2023-03-14T07:38:45Z,Seventeen dong,seventeen,0,neutral
Ugwwvg-kdGzOdiUQWNB4AaABAg,@rafiqayusrinrahmia4109,Trending 8,1,0,2023-03-14T07:11:19Z,Trending 8,trend,0,neutral
Ugxx-snsnB5i0RJC2Ft4AaABAg,@fortunenite-sy6he,Gas trending #1,1,0,2023-03-14T07:11:08Z,Gas trending #1,gas trend,0,neutral
UgxJeX1XYX7E5YHXDfR4AaABAg,@rafiqayusrinrahmia4109,Wihh trending,1,0,2023-03-14T07:11:06Z,Wihh trending,wihh trend,0,neutral
UgwEE0gnX2zBaoXMW0x4AaABAg,@ssssylma,KOK GINIII,1,0,2023-03-14T07:10:33Z,KOK GINIII,gini,0,neutral
Ugx_JVnEuCzaNkkSqFF4AaABAg,@Sweetybug,Njir,1,0,2023-03-14T06:26:39Z,Njir,njir,0,neutral
Ugxy3Dv2UPeSZH3ZX1d4AaABAg,@komplikasdimuthe,Trending wehhh ngerii,1,0,2023-03-14T06:26:35Z,Trending wehhh ngerii,trend weh ngerii,0,neutral
UgysP3LlbgPx8Jo3Zl94AaABAg,@ludwigdava8184,Gw suka nih yg mengandung Les Les gini. G DAYUM! Goksss JKT48! Langsung madu 4...,1,0,2023-03-14T13:11:12Z,Gw suka nih yg mengandung Les Les gini. G DAYUM! Goksss JKT48! Langsung madu 4...,saya suka ini yang mengandung les les gini g dayum goks jkt48 langsung madu,0,neutral
UgxY6F7fwBTkERZrTbN4AaABAg,@tjiongandri6726,Jot keluarkan jurus bu sebelum puasa,1,0,2023-03-14T06:25:43Z,Jot keluarkan jurus bu sebelum puasa,jot keluarkan jurus bu puasa,0,neutral
Ugyaf-68KmaNfKnjOPh4AaABAg,@willweyle9726,Mantepp min,1,0,2023-03-14T06:24:49Z,Mantepp min,mantepp min,0,neutral
UgzCoCMP7Q5bRwlLMId4AaABAg,@andrewmetal3154,Mantap jeketi,1,0,2023-03-14T06:24:41Z,Mantap jeketi,mantap jeketi,0,neutral
Ugx8WvLIk7Tub5Br5ut4AaABAg,@idahidah-uu1gp,SHA,1,0,2023-03-14T06:23:10Z,SHA,sha,0,neutral
UgybqaSWY6PNqGCaOn54AaABAg,@ivanachrista,Jeketi 🔥🔥,1,0,2023-03-14T06:23:04Z,Jeketi,jeketi,0,neutral
UgzBvmmgEYqiJHHLJQJ4AaABAg,@Mochammadx,Awokawok masih kebayang reactionnya mami aya,1,0,2023-03-14T06:22:24Z,Awokawok masih kebayang reactionnya mami aya,awokawok kebayang reactionnya mami aya,0,neutral
Ugy--PU0uy-KGZfnvVh4AaABAg,@fthrzq,menyambut puasa banget 😇,1,0,2023-03-14T06:20:38Z,menyambut puasa banget,menyambut puasa banget,1,positive
UgwzfF3ooO_oQakq6094AaABAg,@armayusufefendy7416,Trending 2 di umum,1,0,2023-03-14T06:19:52Z,Trending 2 di umum,trend,0,neutral
UgzwHVLinTdjbBl3tMR4AaABAg,@lutfialestari9,Keren......,1,0,2023-03-14T06:19:24Z,Keren......,keren,1,positive
Ugwab1f_bz07gN9bgz14AaABAg,@putrirahayu6182,Jeketoy keren!!,1,0,2023-03-14T06:18:13Z,Jeketoy keren!!,jeketoy keren,1,positive
UgyRABpSe5toJVKi_Fd4AaABAg,@star-lord8312,"Mudah2an gak lama di trending,ketar ketir cuk",1,0,2023-03-14T06:18:04Z,"Mudah2an gak lama di trending,ketar ketir cuk",mudahan trendingketar ketir cuk,0,neutral
UgzNpp84UHxAS_sCv0Z4AaABAg,@anaskhoiri3653,Berasa kek punya Harem,1,0,2023-03-14T06:09:58Z,Berasa kek punya Harem,berasa seperti harem,1,positive
UgwpRyQjjzdcYnCmvnV4AaABAg,@showyourskill,atin uwoo >_<,1,0,2023-03-14T06:09:46Z,atin uwoo >_<,atin uwoo,0,neutral
Ugw1Qa7B1GEW83vn99B4AaABAg,@marlinahamid75,Gue deg2an oii,1,0,2023-03-14T06:09:38Z,Gue deg2an oii,saya degan oii,0,neutral
Ugy_ddGU9AtGFLkPOxp4AaABAg,@noun9638,UWOOHHHG SUGOI CUYYY!!!,1,0,2023-03-14T06:07:20Z,UWOOHHHG SUGOI CUYYY!!!,uwoohg sugoi cuy,0,neutral
UgwetFJo5DpMLdkI65J4AaABAg,@imammudin4861,#2 gesss semangat !!!,1,0,2023-03-14T06:05:29Z,#2 gesss semangat !!!,ges semangat,1,positive
UgzINgB_3VwwOn296vh4AaABAg,@rukakiraishi2268,Freya jkt 48,1,0,2023-03-14T06:04:54Z,Freya jkt 48,freya jkt,0,neutral
Ugw7FhYX8-Bj4HNpel14AaABAg,@aldowsaputra,semakin waw sebagai wota saya bahagia,1,0,2023-03-14T06:03:43Z,semakin waw sebagai wota saya bahagia,waw wota bahagia,1,positive
UgwQfrfuumTTf5zhhdR4AaABAg,@fanmonsterproductions6591,Raden Roro terdepan,1,0,2023-03-14T06:02:37Z,Raden Roro terdepan,raden roro terdepan,1,positive
UgzxSHccPEokHIWm2R14AaABAg,@masteryoda123,Gilaa trending ke 2😂,1,0,2023-03-14T06:00:49Z,Gilaa trending ke 2,gilaa trend,0,neutral
Ugxwc-eANdfLsUCA4M54AaABAg,@mutialifahsephira4881,"jot siap siap aja, wkwk",1,0,2023-03-14T05:59:48Z,"jot siap siap aja, wkwk",jot saja tertawa,0,neutral
Ugx6_nGEuWUTZq2bbv14AaABAg,@kusnaini2201,Trending 2 wehh jot tanggung jawab jot ini trending tapi bikin dagdigdug😭,1,0,2023-03-14T05:59:01Z,Trending 2 wehh jot tanggung jawab jot ini trending tapi bikin dagdigdug,trend wehh jot tanggung jot trend bikin dagdigdug,0,neutral
UgwmXm5QYXUtvEnjMOp4AaABAg,@MiftahudDiaz84,Anjir marsha di gb 4 cewe masuk trending 2 youtube,1,0,2023-03-14T05:56:35Z,Anjir marsha di gb 4 cewe masuk trending 2 youtube,anjing marsha gb cewek masuk trend youtube,-1,negative
Ugzv3I7Qn8u8EG-3uQJ4AaABAg,@tamaraaa8934,"mantabb tranding 2 umum, tranding 9 untuk musik",1,0,2023-03-14T05:56:32Z,"mantabb tranding 2 umum, tranding 9 untuk musik",mantabb tranding tranding musik,0,neutral
Ugzsf-gkDPcT-6oVwhh4AaABAg,@handychannel6860,Alhamdulillah trending 2 YouTube,1,0,2023-03-14T05:55:28Z,Alhamdulillah trending 2 YouTube,alhamdulillah trend youtube,1,positive
Ugy-he_G94g0m8S0W2x4AaABAg,@listmusik9369,"Malam ini rahasia ya
Kamu tak boleh bilang siapa-siapa
Datang ke sini juga rahasia
Terus sekarang mau apa?
Ah, di cahaya bulan (Misterius)
Ah, awan menghiasi (Mengundang)
Ayo ke sini, apakah yang kau mau?
Ke taman bunga para gadis
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam
Aku tak biasa punya rahasia
Nanti pasti 'kan dimarahi mama
Rahasia bukanlah masalah
Nikmati sajalah saat ini
Ah, bunga yang tak pernah (Aku lihat)
Ah, aromanya itu (Manisnya)
Jangan menggodaku, akan aku ajari
Di taman bunga para gadis
Cinta itu 'kan selalu immoral
Hei (Hei)
Bibir yang mulai mendekat
Tidak boleh (Ah, boleh lah)
Jangan ah (Ih, lucunya)
Kita telah melewati
Batasnya dan saling mencinta
Sudah (Sudah)
Nafas pun menjadi panjang
Panas sekali (Insting ini)
Menakutkan (Menyerahlah)
Sari bunga dan kupu-kupu malam
""Kalau dilihat orang bagaimana?""
""Ya udah, tunjukkan aja""
""Kamu cinta sama aku?""
""Hmm... gimana ya?""
""Ha, cinta enggak?""
""Ayo ke sini""
""Kakak!""
""Iya, iya, anak baik""
Rasa madu adalah rahasianya
Ya (Ya)
Ini janji yang terlarang
Ketakutan (Juga was-was)
Terasa, 'kan? (Ya, terasa)
Permainan berbahaya
Tiba-tiba saling memandang
Kenapa? (Kenapa?)
Hanya terdiam saja, kah?
Tangan yang (Diulurkan)
Bersentuhan (Kita bagai)
Sari bunga dan kupu-kupu malam",1,0,2023-03-14T05:55:03Z,"Malam ini rahasia ya Kamu tak boleh bilang siapa-siapa Datang ke sini juga rahasia Terus sekarang mau apa? Ah, di cahaya bulan (Misterius) Ah, awan menghiasi (Mengundang) Ayo ke sini, apakah yang kau mau? Ke taman bunga para gadis Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam Aku tak biasa punya rahasia Nanti pasti 'kan dimarahi mama Rahasia bukanlah masalah Nikmati sajalah saat ini Ah, bunga yang tak pernah (Aku lihat) Ah, aromanya itu (Manisnya) Jangan menggodaku, akan aku ajari Di taman bunga para gadis Cinta itu 'kan selalu immoral Hei (Hei) Bibir yang mulai mendekat Tidak boleh (Ah, boleh lah) Jangan ah (Ih, lucunya) Kita telah melewati Batasnya dan saling mencinta Sudah (Sudah) Nafas pun menjadi panjang Panas sekali (Insting ini) Menakutkan (Menyerahlah) Sari bunga dan kupu-kupu malam ""Kalau dilihat orang bagaimana?"" ""Ya udah, tunjukkan aja"" ""Kamu cinta sama aku?"" ""Hmm... gimana ya?"" ""Ha, cinta enggak?"" ""Ayo ke sini"" ""Kakak!"" ""Iya, iya, anak baik"" Rasa madu adalah rahasianya Ya (Ya) Ini janji yang terlarang Ketakutan (Juga was-was) Terasa, 'kan? (Ya, terasa) Permainan berbahaya Tiba-tiba saling memandang Kenapa? (Kenapa?) Hanya terdiam saja, kah? Tangan yang (Diulurkan) Bersentuhan (Kita bagai) Sari bunga dan kupu-kupu malam",malam rahasia bilang siapasiapa rahasia ah cahaya misterius ah awan menghiasi mengundang ayo kamu taman bunga gadis madu rahasianya janji terlarang ketakutan waswas permainan berbahaya tibatiba memandang terdiam tangan diulurkan bersentuhan sari bunga kupukupu malam rahasia dimarahi mama rahasia nikmati ah bunga lihat ah aromanya manisnya menggodaku ajari taman bunga gadis cinta immoral hei hei bibir mendekat ah ah ih lucunya melewati batasnya mencinta nafas panas insting menakutkan menyerahlah sari bunga kupukupu malam orang sudah tunjukkan saja cinta hmm bagaimana tertawa cinta ayo kakak anak madu rahasianya janji terlarang ketakutan waswas permainan berbahaya tibatiba memandang terdiam tangan diulurkan bersentuhan sari bunga kupukupu malam,-3,negative
Ugz0uVagEz21-KRbVEZ4AaABAg,@mffadli._,Beuhhh trending 2🔥,1,0,2023-03-14T05:54:20Z,Beuhhh trending 2,beuh trend,0,neutral
Ugykz6a-quBwrlw1GHx4AaABAg,@kristamaratnafani,"gokil
masuk trending",1,0,2023-03-14T05:53:59Z,gokil masuk trending,gila masuk trend,-1,negative
UgzsATFFYq7G3qkJVyV4AaABAg,@akashahan75,Keren!,1,0,2023-03-14T05:53:53Z,Keren!,keren,1,positive
UgyxtN0lEsUbWIFHG4x4AaABAg,@sanirosyad1028,Kaget trending no 2 😅,1,0,2023-03-14T05:53:34Z,Kaget trending no 2,kaget trend,0,neutral
UgwOIuoDingFvvq2XUB4AaABAg,@erikmukhrozi9512,Oshibe tidak disangka😅,1,0,2023-03-14T05:45:35Z,Oshibe tidak disangka,oshibe disangka,0,neutral
UgyOd0Ta3Z2iOTgfPxZ4AaABAg,@50.sindiaprilina28,waaa??,1,0,2023-03-14T05:45:29Z,waaa??,wa,0,neutral
UgxUsvaF2FNe4Cw4qF94AaABAg,@uwuuunyajkt48,Kebayang bayang marsha terus ya Allah,1,0,2023-03-14T05:42:28Z,Kebayang bayang marsha terus ya Allah,kebayang bayang marsha allah,0,neutral
Ugxp48GCHlY_k82o4ut4AaABAg,@muhamadrigan5697,"THIS IS JKT48 NEW ERA, RIILL CUY",1,0,2023-03-14T05:41:03Z,"THIS IS JKT48 NEW ERA, RIILL CUY",jkt48 new era riill cuy,1,positive
Ugys5f5J8Lyfcs9BZc14AaABAg,@пианцюцю,https://youtu.be/SH0WIG7Q89g,1,0,2023-03-14T05:39:27Z,https://youtu.be/SH0WIG7Q89g,,0,neutral
UgzwU_n8rFfBVrW2Vot4AaABAg,@diankurniass,Stage performance nya kurang,1,0,2023-03-14T05:39:08Z,Stage performance nya kurang,stage performance,0,neutral
UgzF-_FaTrQKMH_8ZkZ4AaABAg,@diahayu4198,Ngeri,1,0,2023-03-14T05:38:07Z,Ngeri,ngeri,-1,negative
Ugy2bVkT_zZHYH48wB54AaABAg,@ongkip_art,Semoga jkt48 semakin sukses,1,0,2023-03-14T04:47:03Z,Semoga jkt48 semakin sukses,semoga jkt48 sukses,1,positive
UgxEGTURbGCdqKJpCRt4AaABAg,@riyanofficial5979,gokil keren banget,1,0,2023-03-14T04:45:43Z,gokil keren banget,gila keren banget,0,neutral
UgwJA2RGa9570-eVmWl4AaABAg,@racheltomedi6597,Huaaaa gila ze,1,0,2023-03-14T04:37:37Z,Huaaaa gila ze,hua gila ze,-1,negative
UgzihQL3xaJrt4RNZF54AaABAg,@Dani_123_,Trending 11 Musik. Gass teruss!!,1,0,2023-03-14T04:36:59Z,Trending 11 Musik. Gass teruss!!,trend musik gass teruss,0,neutral
UgyO-Y2f27UAMXlw85N4AaABAg,@alvin_aha,Harus naik lagi sih,1,0,2023-03-14T04:36:06Z,Harus naik lagi sih,,0,neutral
